station,glatos_array,station_no,consecutive_deploy_no,intend_lat,intend_long,deploy_lat,deploy_long,recover_lat,recover_long,deploy_date_time,recover_date_time,bottom_depth,riser_length,instrument_depth,ins_model_no,glatos_ins_frequency,ins_serial_no,deployed_by,comments,glatos_seasonal,glatos_project,glatos_vps
GEN-034,GEN,34,2,,,43.20464,-77.62670,,,2020-07-24 17:05:00,2021-06-07 16:44:00,,,,VR2W,69,127213,,,No,LNRLS,No
BFH-023,BFH,23,4,,,42.87045,-78.88576,,,2020-07-24 17:20:00,2020-12-17 17:28:00,,,,VR2W,69,130914,"Driscoll C., Zuppelli J., DePriest T.","",Yes,BHMUS,No
BFH-029,BFH,29,4,,,42.88872,-78.89558,,,2020-07-24 17:33:00,2020-12-17 17:50:00,,,,VR2W,69,133397,"Driscoll C., Zuppelli J., DePriest T.","",Yes,BHMUS,No
BFH-040,BFH,40,4,,,42.89471,-78.90323,,,2020-07-24 17:42:00,2020-12-17 17:00:00,,,,VR2W,69,110060,"Driscoll C., Zuppelli J., DePriest T.","",Yes,BHMUS,No
GEN-033,GEN,33,2,,,43.19788,-77.61996,,,2020-07-24 17:45:00,2021-06-07 17:35:00,,,,VR2W,69,480532,,,No,LNRLS,No
BFH-008,BFH,8,4,,,42.84575,-78.87316,,,2020-07-24 18:03:00,2020-12-17 16:18:00,,,,VR2W,69,133396,"Driscoll C., Zuppelli J., DePriest T.","",Yes,BHMUS,No
BFH-028,BFH,28,3,,,42.83648,-78.86725,,,2020-07-24 18:11:00,2020-12-17 15:51:00,,,,VR2W,69,133398,"Driscoll C., Zuppelli J., DePriest T.","",Yes,BHMUS,No
BFH-021,BFH,21,6,,,42.83334,-78.85876,,,2020-07-24 18:15:00,2020-12-17 15:32:00,,,,VR2W,69,130913,"Driscoll C., Zuppelli J., DePriest T.","",Yes,BHMUS,No
BFH-030,BFH,30,4,,,42.84139,-78.86497,,,2020-07-24 18:30:00,2020-12-17 16:04:00,,,,VR2W,69,133400,"Driscoll C., Zuppelli J., DePriest T.","",Yes,BHMUS,No
GEN-017,GEN,17,1,,,43.29938,-77.61882,,,2020-07-28 13:57:00,2021-06-04 13:14:00,,,,VR2W,69,124295,,,No,LNRLS,No
GEN-019,GEN,19,2,,,43.28806,-77.59202,,,2020-07-28 14:50:00,2021-06-04 14:57:00,,,,VR2W,69,129705,,,No,LNRLS,No
GEN-031,GEN,31,2,,,43.18934,-77.62386,,,2020-07-28 16:05:00,2021-06-07 18:31:00,,,,VR2W,69,127210,,,No,LNRLS,No
GEN-022,GEN,22,2,,,43.23418,-77.53430,,,2020-07-28 18:35:00,2021-06-14 14:34:00,,,,VR2W,69,121090,,,No,LNRLS,No
USR-002,USR,2,2,,,41.20948,-83.14575,,,2020-07-29 14:15:00,2021-09-09 14:00:00,,,,VR2W,69,125618,"",,No,SRWAE,No
CHX-001,CHX,1,2,,,45.31907,-85.25790,,,2020-07-29 14:30:00,2020-12-01 15:00:00,3.7,,,VR2W,69,125991,,,No,GTCOR,NO
CHX-002,CHX,2,2,,,45.31543,-85.24568,,,2020-07-29 14:35:00,2020-12-01 15:30:00,5,,,VR2W,69,125992,,,No,GTCOR,NO
CPV-002,CPV,2,3,,,44.13025,-76.35730,,,2020-07-29 15:00:00,2021-09-29 14:00:00,,,,VR2W,69,126975,"Elliott, C",W25-CPV2,No,ELOMA,No
LND-001,LND,1,3,,,44.21253,-76.21327,,,2020-07-29 15:00:00,2021-09-29 14:00:00,,,,VR2Tx,69,481249,"Elliott, C",W26-LND1,No,ELOMA,No
LND-002,LND,2,3,,,44.20428,-76.20950,,,2020-07-29 15:00:00,2021-09-29 14:00:00,,,,VR2W,69,126978,"Elliott, C",W27-LND2,No,ELOMA,No
USR-001,USR,1,3,,,41.27738,-83.16560,,,2020-07-29 15:15:00,2021-09-09 13:00:00,,,,VR2W,69,119322,"",,No,SRWAE,No
GBB-030,GBB,30,3,,,46.69034,-84.51704,,,2020-07-30 13:10:00,,30,1,29,VR2TX,69,481549,Gardner W,synch tag A69-1601-63549,No,LSELS,No
GBB-032,GBB,32,8,,,46.68985,-84.51029,,,2020-07-30 13:50:00,2021-06-29 17:20:00,37,1,36,VR2W,69,113280,Gardner W,"",No,LSELS,No
LNR-301,LNR,301,5,,,43.26329,-79.11307,,,2020-07-30 14:02:00,2021-08-16 13:45:00,,,,VR2W,69,121093,,,No,LNRLS,No
GBB-087,GBB,87,3,,,46.68534,-84.50574,,,2020-07-30 14:10:00,2021-06-29 16:12:00,36,1,35,VR2TX,69,481547,Gardner W,synch tag A69-1601-63547,No,LSELS,No
LNR-305,LNR,305,4,,,43.28970,-79.11789,,,2020-07-30 14:55:00,2021-08-16 16:00:00,,,,VR2W,69,480530,,,No,LNRLS,No
GBB-036,GBB,36,8,,,46.68097,-84.50088,,,2020-07-30 14:59:00,2021-06-29 15:21:00,24,1,23,VR2W,69,125994,Gardner W,"",No,LSELS,No
MDR-011,MDR,11,6,41.97354,-83.14679,41.97374,-83.14681,,,2020-07-30 15:04:00,2021-05-06 15:13:00,7,,,VR2W,69,109470,,,No,DRJLS,NO
MDR-001,MDR,1,6,42.04253,-83.15263,42.04267,-83.15260,,,2020-07-30 15:28:00,2021-05-06 14:29:00,5.5,,,VR2W,69,109919,,,No,DRJLS,NO
GBB-038,GBB,38,8,,,46.67693,-84.49501,,,2020-07-30 15:45:00,2021-06-29 14:38:00,22,1,21,VR2W,69,126012,Gardner W,"",No,LSELS,No
DRL-005,DRL,5,17,,,42.08411,-83.18183,,,2020-07-30 15:51:00,2021-05-27 13:42:00,6.4,,,VR2W,69,119376,,,No,HECST,NO
GBB-040,GBB,40,8,,,46.67275,-84.49084,,,2020-07-30 16:10:00,2021-06-29 13:57:00,18,1,17,VR2W,69,119683,Gardner W,"",No,LSELS,No
DRL-006,DRL,6,15,,,42.08792,-83.17229,,,2020-07-30 16:11:00,2021-05-27 14:01:00,6.6,,,VR2W,69,119400,,,No,HECST,NO
DRL-001,DRL,1,16,,,42.09339,-83.17970,,,2020-07-30 16:34:00,2021-05-27 14:55:00,6,,,VR2W,69,129507,,,No,HECST,NO
DRL-014,DRL,14,11,,,42.14348,-83.17147,,,2020-07-30 17:22:00,2021-05-27 15:20:00,8.2,,,VR2W,69,132248,,,No,HECST,NO
DRL-002,DRL,2,18,,,42.10112,-83.14025,,,2020-07-30 18:01:00,2021-05-27 14:27:00,6,,,VR2W,69,109880,,,No,HECST,NO
DRF-007,DRF,7,12,,,42.20158,-83.13496,,,2020-07-30 18:29:00,2021-05-06 18:08:00,11.8,,,VR2W,69,132246,,,No,HECST,NO
GRW-002,GRW,2,15,,,42.21939,-83.13841,,,2020-07-30 18:47:00,2021-05-05 17:54:00,,,,VR2W,69,113794,Hondorp crew,"",No,HECSL,No
GBB-120,GBB,120,6,,,46.67716,-84.46355,,,2020-07-31 12:44:00,2021-08-05 17:48:00,9,1,8,VR2W,69,119654,Gardner W,"",No,LSELS,No
GBB-101,GBB,101,6,,,46.68600,-84.49121,,,2020-07-31 13:56:00,,21,1,20,VR2W,69,124719,Gardner W,"",No,LSELS,No
GBB-119,GBB,119,6,,,46.68139,-84.47762,,,2020-07-31 14:11:00,2021-08-05 17:29:00,14.5,1,13.5,VR2W,69,119652,Gardner W,"",No,LSELS,No
GBB-105,GBB,105,6,,,46.69674,-84.47969,,,2020-07-31 15:01:00,2021-06-28 18:05:00,19.7,1,18.7,VR2W,69,125996,Gardner W,"",No,LSELS,No
SCL-002,SCL,2,17,,,42.61427,-82.53035,,,2020-07-31 15:15:00,2021-06-03 16:30:00,12,,,VR2W,69,132242,,,No,HECST,NO
GBB-085,GBB,85,6,,,46.68761,-84.45121,,,2020-07-31 15:23:00,2021-06-28 13:31:00,11.2,1,10,VR2W,69,119676,Gardner W,"",No,LSELS,No
SCL-001,SCL,1,17,,,42.61318,-82.52130,,,2020-07-31 15:40:00,2021-05-12 16:42:00,8.5,,,VR2W,69,129489,,,No,HECST,NO
GBB-100,GBB,100,6,,,46.70104,-84.49353,,,2020-07-31 15:56:00,2021-08-19 14:11:00,28,1,27,VR2W,69,121980,Gardner W,"",No,LSELS,No
MAU-099,MAU,99,1,,,41.56115,-83.63250,,,2020-07-31 16:00:00,2020-10-24 16:00:00,,,,VR2C,69,450192,Faust M,"",Yes,LEGRC,No
UVM-011,UVM,11,2,,,44.44575,-73.26620,,,2020-07-31 16:00:00,,30.9,,,VR2W,69,123540,,,No,LCTRT,No
UVM-017,UVM,17,2,,,44.43612,-73.27383,,,2020-07-31 16:00:00,,15.6,,,VR2W,69,126816,,,No,LCTRT,No
GBB-098,GBB,98,6,,,46.69220,-84.46536,,,2020-07-31 16:10:00,2021-06-28 17:28:00,16.7,1,15.7,VR2W,69,119703,Gardner W,"",No,LSELS,No
SCL-003,SCL,3,14,,,42.61814,-82.57365,,,2020-07-31 16:11:00,2021-06-03 16:04:00,12.7,,,VR2W,69,109941,,,No,HECST,NO
SCL-022,SCL,22,11,,,42.60572,-82.60091,,,2020-07-31 16:37:00,,12.7,,,VR2W,69,129491,,,No,HECST,NO
GBB-005,GBB,5,6,,,46.70955,-84.47404,,,2020-07-31 17:04:00,2021-06-25 14:50:00,15,1,14,VR2W,69,119665,Gardner W,"",No,LSELS,No
SCL-018,SCL,18,13,,,42.62168,-82.60873,,,2020-07-31 17:13:00,2021-06-03 14:09:00,14.3,,,VR2W,69,132238,,,No,HECST,NO
GBB-081,GBB,81,4,,,46.71417,-84.48802,,,2020-07-31 17:40:00,2021-06-25 15:26:00,19.8,1,18.8,VR2TX,69,481066,Gardner W,synch tag A69-1601-63066,No,LSELS,No
SCL-009,SCL,9,17,,,42.61639,-82.65746,,,2020-07-31 17:55:00,2021-06-03 14:45:00,11.7,,,VR2W,69,109410,,,No,HECST,NO
GBB-084,GBB,84,6,,,46.70502,-84.45941,,,2020-07-31 17:58:00,2021-06-28 15:58:00,13.4,1,12.4,VR2W,69,128797,Gardner W,"",No,LSELS,No
GBB-109,GBB,109,3,,,46.70580,-84.50785,,,2020-07-31 18:07:00,,19.6,1,18.6,VR2TX,69,481540,Gardner W,synch tag A69-1601-63540,No,LSELS,No
SCL-010,SCL,10,17,,,42.60769,-82.67481,,,2020-07-31 18:12:00,2021-06-03 15:02:00,10.4,,,VR2W,69,122276,,,No,HECST,NO
SCL-011,SCL,11,19,,,42.63380,-82.65430,,,2020-07-31 18:49:00,2021-05-12 13:45:00,9.8,,,VR2W,69,129490,,,No,HECST,NO
SCL-015,SCL,15,16,,,42.64087,-82.66222,,,2020-07-31 19:09:00,2021-05-12 14:19:00,9.4,,,VR2W,69,129500,,,No,HECST,NO
MAU-003,MAU,3,11,,,41.57606,-83.61049,,,2020-08-03 13:42:00,2021-08-26 14:20:00,,,,VR2W,69,125636,,,No,LEWAE,No
MAU-002,MAU,2,14,,,41.57393,-83.60745,,,2020-08-03 14:47:00,2021-08-26 15:00:00,,,,VR2W,69,125623,,,No,LEWAE,No
MLS-007,MLS,7,3,,,41.58291,-83.60478,,,2020-08-03 15:07:00,2021-08-26 15:28:00,,,,VR2W,69,125639,,,No,MRJLS,No
MLS-009,MLS,9,2,,,41.59174,-83.59392,,,2020-08-03 15:20:00,2021-08-26 15:55:00,,,,VR2W,69,132220,,,No,MRJLS,No
MLS-011,MLS,11,2,,,41.61092,-83.57908,,,2020-08-03 15:36:00,2021-08-26 16:25:00,,,,VR2W,69,109489,,,No,MRJLS,No
MLS-010,MLS,10,2,,,41.61263,-83.58075,,,2020-08-03 15:51:00,2021-08-26 16:53:00,,,,VR2W,69,109908,,,No,MRJLS,No
MLS-008,MLS,8,3,,,41.63499,-83.53320,,,2020-08-03 16:19:00,2021-08-26 17:30:00,,,,VR2W,69,119152,,,No,MRJLS,No
MAU-015,MAU,15,8,,,41.69467,-83.46895,,,2020-08-03 17:10:00,2021-08-26 18:15:00,,,,VR2W,69,122136,,,No,LEWAE,No
SPE-001,SPE,1,9,,,46.97790,-88.43338,46.97790,-88.43338,2020-08-03 17:10:00,2021-08-24 18:13:00,4,0,4,VR2W,69,131773,Schloesser J,Replaced with copper swages,No,LSSLS,No
SPE-002,SPE,2,8,,,47.00204,-88.44465,47.00204,-88.44465,2020-08-03 17:45:00,2021-08-24 17:41:00,6,0,6,VR2W,69,129467,Schloesser J,"",No,LSSLS,No
ONR-003,ONR,3,9,,,46.87379,-89.32510,46.87379,-89.32510,2020-08-03 19:51:00,2021-04-16 15:05:00,4,1,3,VR2W,69,131775,Schloesser J,Copper swages.,No,LSSLS,No
GRR-060,GRR,60,3,,,46.72141,-84.40636,,,2020-08-04 15:50:00,2021-08-18 13:38:00,2,1,2,VR2TX,69,481541,Gardner W,synch tag A69-1601-63541,No,LSELS,No
GRR-112,GRR,112,2,,,46.71754,-84.42961,,,2020-08-04 17:20:00,2021-08-18 15:11:00,3.4,1,2.4,VR2TX,69,482387,Gardner W,synch tag A69-1601-62387,No,LSELS,No
CHB-001,CHB,1,8,,,46.69650,-90.84064,46.69650,-90.84064,2020-08-05 14:34:00,2021-05-28 16:23:00,25,1,24,VR2W,69,119702,Schloesser J,"",No,LSSLS,No
LML-002,LML,2,6,,,45.10652,-87.63674,,,2020-08-05 15:00:00,2020-12-10 14:30:00,,,,VR2W,69,131338,,,No,LMLSM,NO
CHB-002,CHB,2,8,,,46.70845,-90.82484,46.70845,-90.82484,2020-08-05 15:07:00,2021-05-28 15:44:00,16,1,15,VR2W,69,129480,Schloesser J,"",No,LSSLS,No
GBE-006,GBE,6,1,44.66472,-87.88750,44.66472,-87.88750,44.66472,-87.88750,2020-08-05 15:40:00,2020-11-03 16:10:00,,,,VR2TX,69,484957,"","",Yes,GBSTG,No
CHB-003,CHB,3,8,,,46.71811,-90.81455,46.71811,-90.81455,2020-08-05 16:06:00,2021-05-28 14:56:00,9,1,8,VR2W,69,129478,Schloesser J,"",No,LSSLS,No
GBB-086,GBB,86,3,,,46.73626,-84.46379,,,2020-08-06 13:11:00,2021-06-22 15:45:00,6.2,1,5.2,VR2TX,69,481068,Gardner W,synch tag A69-1601-63068,No,LSELS,No
LEG-220,LEG,220,1,,,42.71600,-80.23122,,,2020-08-06 13:16:00,2021-06-28 18:25:00,,,,VR2AR,69,548815,"Ives,G; Norrie, D; WernerT",,No,LEGRD,No
GBB-079,GBB,79,5,,,46.72267,-84.46716,,,2020-08-06 14:02:00,2021-06-25 14:32:00,10,1,9,VR2W,69,119697,Gardner W,"",No,LSELS,No
LEG-221,LEG,221,1,,,42.73285,-80.07608,42.73258,-80.07550,2020-08-06 14:17:00,2021-08-25 12:00:00,9,0.5,8.5,VR2AR,69,548812,"MacDougall, T",,No,LEGRD,No
BAP-002,BAP,2,5,,,46.85633,-91.25911,46.85633,-91.25911,2020-08-06 15:07:00,2021-06-23 14:59:00,25,2,23,VR2W,69,131770,Schloesser J,"",No,LSSLS,No
LEG-122,LEG,122,1,,,42.76940,-79.95793,,,2020-08-06 15:12:00,2021-08-25 19:40:00,,,13,VR2AR,69,547081,"Ives,G; Norrie, D; WernerT",,No,LEGRD,No
GBB-077,GBB,77,6,,,46.73201,-84.49541,,,2020-08-06 15:30:00,2021-06-22 16:32:00,14.8,1,14,VR2W,69,128800,Gardner W,"",No,LSELS,No
BAP-001,BAP,1,6,,,46.85958,-91.24091,46.85958,-91.24091,2020-08-06 15:38:00,2021-06-23 16:32:00,12,1,11,VR2W,69,131767,Schloesser J,"",No,LSSLS,No
SCU-001,SCU,1,17,,,43.01703,-82.41822,,,2020-08-06 15:41:00,2021-05-13 15:19:00,7.2,,,VR2W,69,129514,,,No,HECST,NO
GBB-080,GBB,80,6,,,46.72704,-84.48136,,,2020-08-06 15:43:00,2021-06-25 13:40:00,15,1,14,VR2W,69,128806,Gardner W,"",No,LSELS,No
LEG-227,LEG,227,1,,,42.75000,-79.09000,,,2020-08-06 15:51:00,,,,,VR2W,69,121111,"Gorsky, Dimitry",,No,LEGRD,No
GBB-078,GBB,78,6,,,46.74369,-84.48963,,,2020-08-06 16:07:00,2021-06-22 13:50:00,9.4,1,8.4,VR2W,69,128796,Gardner W,"",No,LSELS,No
GBB-082,GBB,82,3,,,46.73984,-84.47512,,,2020-08-06 16:17:00,2021-06-22 14:57:00,9.4,1,8.4,VR2TX,69,481067,Gardner W,synch tag A69-1601-63067,No,LSELS,No
LEG-123,LEG,123,1,,,42.80572,-79.77778,,,2020-08-06 16:20:00,2021-08-25 18:00:00,,,15,VR2AR,69,548814,"Ives,G; Norrie, D; WernerT",,No,LEGRD,No
LEX-004,LEX,4,7,,,43.24065,-82.46587,,,2020-08-06 16:24:00,,11.8,,,VR2W,69,113701,,,No,HECST,NO
LEX-006,LEX,6,9,,,43.24065,-82.44064,,,2020-08-06 16:47:00,,16.5,,,VR2W,69,122465,,,No,HECST,NO
GBB-083,GBB,83,4,,,46.70020,-84.44541,,,2020-08-06 16:54:00,2021-06-28 15:18:00,10,1,9,VR2TX,69,481064,Gardner W,synch tag A69-1601-63064,No,LSELS,No
LEX-008,LEX,8,9,,,43.24052,-82.41503,,,2020-08-06 17:08:00,2020-12-20 13:25:00,22.5,,,VR2W,69,122272,,,No,HECST,NO
LGL-101,LGL,101,2,,,42.81460,-79.67512,,,2020-08-06 17:14:00,2021-08-25 16:38:00,,,,VR2AR,69,547079,"Ives,G; Norrie, D; WernerT",,No,EGRWE,No
LEG-223,LEG,223,1,,,42.75010,-79.74945,,,2020-08-06 18:20:00,2021-08-25 17:22:00,,,,VR2AR,69,547085,"Ives,G; Norrie, D; WernerT",,No,LEGRD,No
SCM-001,SCM,1,12,,,42.77923,-82.47222,,,2020-08-06 18:37:00,2021-06-03 17:55:00,11.1,,,VR2W,69,109512,,,No,HECST,NO
LEG-222,LEG,222,1,,,42.74118,-79.91352,,,2020-08-06 19:17:00,2021-08-25 19:10:00,,,,VR2AR,69,547084,"Ives,G; Norrie, D; WernerT",,No,LEGRD,No
ILP-094,ILP,94,5,,,46.73158,-84.73875,,,2020-08-07 13:13:00,2021-08-19 18:25:00,15.1,1,14.1,VR2W,69,128804,Gardner W,"",No,LSELS,No
SII-025,SII,25,8,,,46.83201,-84.64645,,,2020-08-07 14:01:00,2021-08-05 13:04:00,10.4,4,9.4,VR2W,69,119680,Gardner W,"",No,LSELS,No
BLR-003,BLR,3,5,,,46.70435,-90.01969,46.70435,-90.01969,2020-08-07 14:19:00,2021-06-22 15:06:00,27,1,26,VR2W,69,129461,Schloesser J,"",No,LSSLS,No
SII-106,SII,106,6,,,46.79385,-84.65614,,,2020-08-07 14:41:00,2021-08-05 13:57:00,10.2,1,10.2,VR2W,69,125998,Gardner W,"",No,LSELS,No
BLR-002,BLR,2,6,,,46.69948,-90.01392,46.69948,-90.01392,2020-08-07 15:16:00,2021-06-22 15:56:00,17,1,16,VR2W,69,129462,Schloesser J,"",No,LSSLS,No
WBL-108,WBL,108,7,,,46.72225,-84.57975,,,2020-08-07 15:50:00,2021-08-05 15:10:00,12.5,1,11.5,VR2W,69,126009,Gardner W,"",No,LSELS,No
WBL-027,WBL,27,7,,,46.72301,-84.58476,,,2020-08-07 15:56:00,2021-08-05 14:54:00,20.2,1,19,VR2W,69,113281,Gardner W,"",No,LSELS,No
WBL-043,WBL,43,7,,,46.62791,-84.53357,,,2020-08-07 16:22:00,,14,1,13,VR2W,69,119666,Gardner W,"",No,LSELS,No
WBL-044,WBL,44,7,,,46.62974,-84.53711,,,2020-08-07 16:40:00,2021-08-19 15:33:00,23.3,1,22.3,VR2W,69,126013,Gardner W,"",No,LSELS,No
LGR-007,LGR,7,6,,,42.89958,-79.61813,,,2020-08-10 15:41:00,2021-09-08 14:05:00,8,,7,VR2AR,69,547083,"MacDougall, T; Mummery, M.",,No,EGRWE,No
LNR-315,LNR,315,3,,,43.34550,-79.05900,,,2020-08-11 14:20:00,2021-07-01 15:05:00,,,,VR2W,69,482128,,,No,LNRLS,No
LNR-207,LNR,207,8,,,43.24122,-79.05876,,,2020-08-11 16:30:00,2021-07-08 17:01:00,,,,VR2W,69,121103,,,No,LNRLS,No
LEG-323,LEG,3230,1,,,42.50330,-79.66983,,,2020-08-11 18:04:00,2021-07-09 16:00:00,,,,VR2AR,69,547197,Markham J,,No,LEGRD,No
GRD-010,GRD,10,1,,,43.01541,-85.95568,,,2020-08-12 04:00:00,,,,,VR2W,69,135701,,,No,GLTKZ,No
GRD-008,GRD,8,1,,,42.96310,-85.67564,,,2020-08-12 04:00:00,,,,,VR2W,69,135702,,,No,GLTKZ,No
GRD-009,GRD,9,1,,,42.93776,-85.72291,,,2020-08-12 04:00:00,,,,,VR2W,69,134440,,,No,GLTKZ,No
BBN-111,BBN,111,5,,,46.91790,-84.52853,,,2020-08-12 14:02:00,2021-07-28 14:35:00,8.6,1,7.6,VR2W,69,128795,Gardner W,"",No,LSELS,No
BBN-097,BBN,97,5,,,46.89876,-84.56543,,,2020-08-12 15:52:00,2021-08-04 13:10:00,37.7,1,36.7,VR2W,69,119699,Gardner W,"",No,LSELS,No
UVM-032,UVM,32,1,,,44.92370,-73.22877,,,2020-08-12 16:00:00,,6.2,,,VR2W,69,125207,,,No,LCTRT,No
UVM-033,UVM,33,1,,,44.86298,-73.31598,,,2020-08-12 16:00:00,,13.8,,,VR2W,69,123543,,,No,LCTRT,No
UVM-034,UVM,34,1,,,44.94655,-73.23710,,,2020-08-12 16:00:00,,5.5,,,VR2W,69,125202,,,No,LCTRT,No
UVM-035,UVM,35,1,,,44.82973,-73.36847,,,2020-08-12 16:00:00,,25.1,,,VR2W,69,125199,,,No,LCTRT,No
UVM-004,UVM,4,3,,,44.84495,-73.29092,,,2020-08-12 16:00:00,,5.4,,,VR2W,69,123547,,,No,LCTRT,No
UVM-007,UVM,7,2,,,44.52205,-73.35870,,,2020-08-12 16:00:00,,18.9,,,VR2Tx,69,480559,,,No,LCTRT,No
BBN-110,BBN,110,5,,,46.90007,-84.57298,,,2020-08-12 17:00:00,2021-08-04 13:40:00,40.3,1,39.3,VR2W,69,128794,Gardner W,"",No,LSELS,No
BBN-104,BBN,104,5,,,46.90120,-84.58019,,,2020-08-12 17:36:00,2021-08-04 14:20:00,41.2,1,41.2,VR2W,69,125993,Gardner W,"",No,LSELS,No
WAP-032,WAP,32,3,,,46.42196,-84.56984,,,2020-08-13 13:33:00,2020-09-24 12:40:00,,,,VR2tx,69,482891,,,No,WBCCM,No
WAP-033,WAP,33,3,,,46.43078,-84.54623,,,2020-08-13 14:29:00,2021-08-05 14:05:00,,,,VR2tx,69,482887,,,No,WBCCM,No
WAP-034,WAP,34,3,,,46.44022,-84.57017,,,2020-08-13 15:40:00,2021-08-05 12:45:00,,,,VR2tx,69,482892,,,No,WBCCM,No
UVM-001,UVM,1,3,,,44.59575,-73.32310,,,2020-08-13 16:00:00,,8.1,,,VR2W,69,123539,,,No,LCTRT,No
UVM-036,UVM,36,1,,,44.76047,-73.30345,,,2020-08-13 16:00:00,,3.3,,,VR2W,69,110544,,,No,LCTRT,No
UVM-006,UVM,6,2,,,44.52728,-73.36225,,,2020-08-13 16:00:00,,52,,,VR2W,69,109905,,,No,LCTRT,No
PAB-004,PAB,4,8,,,46.95504,-84.66541,,,2020-08-13 17:17:00,2021-08-10 13:25:00,8.8,1,7.8,VR2W,69,113278,Gardner W,"",No,LSELS,No
PAB-003,PAB,3,8,,,46.95357,-84.70232,,,2020-08-13 17:27:00,2021-08-10 13:55:00,5.8,1,4.8,VR2W,69,126007,Gardner W,"",No,LSELS,No
WBU-127,WBU,127,3,,,46.94963,-84.73668,,,2020-08-13 17:46:00,2021-08-10 14:48:00,16.7,1,15.7,VR2TX,69,481548,Gardner W,synch tag A69-1601-63548,No,LSELS,No
WBU-092,WBU,92,8,,,46.91647,-84.65732,,,2020-08-13 18:39:00,,10.4,1,9,VR2W,69,119655,Gardner W,"",No,LSELS,No
WBU-007,WBU,7,7,,,46.91584,-84.65948,,,2020-08-13 18:51:00,2021-08-10 15:47:00,19.4,1,18.4,VR2W,69,126001,Gardner W,"",No,LSELS,No
IRA-079,IRA,79,3,,,48.13576,-88.70313,,,2020-08-13 19:21:00,2021-05-27 19:51:00,174,6,168,VR2AR,69,547603,,"",No,ISRLT,Yes
IRA-088,IRA,88,1,,,48.13255,-88.70460,,,2020-08-13 19:24:00,2021-05-27 19:57:00,117,6,111,VR2AR,69,547602,,"",No,ISRLT,Yes
IRA-071,IRA,71,3,,,48.13360,-88.70900,,,2020-08-13 19:27:00,2021-05-27 21:16:00,172,6,166,VR2AR,69,547606,,"",No,ISRLT,Yes
IRA-061,IRA,61,3,,,48.13259,-88.71593,,,2020-08-13 19:31:00,2021-05-27 21:58:00,175,6,169,VR2AR,69,547574,,"",No,ISRLT,Yes
IRA-053,IRA,53,3,,,48.12993,-88.72193,,,2020-08-13 19:35:00,2021-05-27 22:06:00,171,6,165,VR2AR,69,547566,,"",No,ISRLT,Yes
IRA-047,IRA,47,3,,,48.12741,-88.72773,,,2020-08-13 19:38:00,2021-05-28 13:38:00,170,6,164,VR2AR,69,547560,,"",No,ISRLT,Yes
IRA-036,IRA,36,3,,,48.12509,-88.73327,,,2020-08-13 19:42:00,2021-05-28 13:44:00,170,6,164,VR2AR,69,547562,,"",No,ISRLT,Yes
IRA-026,IRA,26,3,,,48.12227,-88.73860,,,2020-08-13 19:45:00,2021-05-28 13:48:00,174,6,168,VR2AR,69,547601,,"",No,ISRLT,Yes
IRA-017,IRA,17,3,,,48.12074,-88.74506,,,2020-08-13 19:49:00,2021-05-28 13:53:00,168,6,162,VR2AR,69,547548,,"",No,ISRLT,Yes
IRA-007,IRA,7,3,,,48.11848,-88.75122,,,2020-08-13 19:52:00,2021-05-28 13:56:00,162,6,156,VR2AR,69,547610,,"",No,ISRLT,Yes
IRA-001,IRA,1,3,,,48.11627,-88.75705,,,2020-08-13 19:56:00,2021-05-28 14:01:00,160,6,154,VR2AR,69,547585,,"",No,ISRLT,Yes
IRA-002,IRA,2,3,,,48.11237,-88.75376,,,2020-08-13 20:00:00,2021-05-28 14:07:00,137,6,131,VR2AR,69,547570,,"",No,ISRLT,Yes
IRA-008,IRA,8,3,,,48.11465,-88.74791,,,2020-08-13 20:04:00,2021-05-28 15:46:00,135,6,129,VR2AR,69,547609,,"",No,ISRLT,Yes
IRA-018,IRA,18,3,,,48.11683,-88.74194,,,2020-08-13 20:08:00,2021-05-28 15:51:00,125,6,119,VR2AR,69,547582,,"",No,ISRLT,Yes
IRA-027,IRA,27,3,,,48.11802,-88.73513,,,2020-08-13 20:12:00,2021-05-28 17:43:00,94,6,88,VR2AR,69,547565,,"",No,ISRLT,Yes
IRA-028,IRA,28,3,,,48.11732,-88.73471,,,2020-08-13 20:15:00,2021-05-28 17:42:00,98,6,92,VR2AR,69,547581,,"",No,ISRLT,Yes
IRA-037,IRA,37,3,,,48.12160,-88.73057,,,2020-08-13 20:19:00,2021-05-28 17:33:00,106,6,100,VR2AR,69,547583,,"",No,ISRLT,Yes
IRA-048,IRA,48,3,,,48.12341,-88.72413,,,2020-08-13 20:23:00,2021-05-28 17:19:00,112,6,106,VR2AR,69,547596,,"",No,ISRLT,Yes
IRA-090,IRA,90,1,,,48.13203,-88.69357,,,2020-08-13 21:09:00,2021-05-27 19:03:00,100,6,94,VR2AR,69,547600,,"",No,ISRLT,Yes
IRA-081,IRA,81,3,,,48.13165,-88.69688,,,2020-08-13 21:12:00,2021-05-27 19:07:00,87,6,81,VR2AR,69,547612,,"",No,ISRLT,Yes
IRA-080,IRA,80,3,,,48.13194,-88.69965,,,2020-08-13 21:15:00,2021-05-27 19:46:00,99,6,93,VR2AR,69,547568,,"",No,ISRLT,Yes
